customer_id,customer_age,education_level,marital_status,income_category,number_products_customer,weeks_tenure,contacts_last_12mths,credit_limit,card_class,inactive_months_last_12mths,total_revolving_balance,count_transactions,transactions_amount,change_transaction_amt_last_3mths,change_transaction_count_last_3mths,churn
7795,44.0,graduate,single,<30k€,4,148,1,2718.0,red,2,1474,59,3542,0.71,0.639,0
6517,40.0,high school,single,50k€-70k€,3,135,3,4836.0,red,3,493,45,1870,0.417,0.406,1
5117,66.0,high school,married,30k€-50k€,5,229,3,2359.0,red,3,1242,50,2021,1.043,0.613,0
6627,26.0,post-graduate,divorced,<30k€,6,147,3,4871.0,red,3,0,34,2773,0.89,0.789,1
6408,43.0,graduate,married,<30k€,3,119,2,1677.0,red,2,0,41,2437,0.869,0.708,1
8631,40.0,graduate,single,<30k€,1,142,3,3246.0,red,3,2517,103,13671,0.722,0.689,0
7476,39.0,graduate,,<30k€,1,122,3,10398.0,red plus,2,1630,81,7702,0.755,0.688,0
6100,47.0,uneducated,divorced,<30k€,5,164,3,1562.0,red,4,1057,78,5019,0.807,0.696,0
3484,,high school,married,<30k€,4,147,3,1640.0,red,1,999,77,4597,0.811,0.878,0
7956,,phd,single,70k€-110k€,4,143,3,20865.0,red,1,0,25,837,0.881,0.667,1
2996,53.0,,,70k€-110k€,6,147,4,9959.0,red,3,952,63,10310,0.825,1.1,1
4088,59.0,graduate,married,30k€-50k€,5,184,1,1438.3,red,2,0,77,4323,0.913,0.571,0
9092,37.0,college,divorced,30k€-50k€,2,117,3,9243.0,red,2,2019,82,7841,0.707,0.608,0
1820,,phd,single,70k€-110k€,5,154,2,3460.0,red,2,1881,35,1546,0.622,1.059,0
4381,46.0,post-graduate,married,30k€-50k€,6,119,2,2916.0,red,1,1074,84,4020,0.774,0.68,0
8899,43.0,uneducated,married,+110k€,4,128,4,34516.0,red,3,830,57,3789,0.54,0.541,0
641,59.0,,single,,4,197,3,5528.0,red,2,1823,81,4857,0.731,0.723,0
2445,45.0,graduate,single,<30k€,2,127,1,3659.0,red,1,0,61,4068,0.797,0.694,0
2259,50.0,,married,30k€-50k€,2,148,1,1438.3,red,1,468,81,4425,0.747,1.077,0
7439,50.0,graduate,single,70k€-110k€,5,168,3,18591.0,red,3,994,108,15063,0.737,0.662,0
5855,49.0,uneducated,single,30k€-50k€,3,115,1,23981.0,red unlimited,2,1454,64,9140,0.925,0.684,1
4041,59.0,college,single,,2,148,3,34516.0,red plus,3,0,40,1353,0.399,0.212,1
9524,46.0,,married,30k€-50k€,6,123,3,1892.0,red,3,1049,60,4558,1.122,1.609,0
2582,38.0,graduate,married,70k€-110k€,5,79,2,1663.0,red,3,0,82,3950,0.778,0.864,0
8255,46.0,uneducated,married,<30k€,4,146,0,1611.0,red,1,746,29,1413,0.993,0.706,0
1230,36.0,uneducated,single,+110k€,6,56,2,4369.0,red,3,2049,80,3259,0.865,0.6,0
5214,58.0,graduate,single,+110k€,5,179,4,34516.0,red,3,219,48,1882,0.482,0.714,1
9026,45.0,,single,50k€-70k€,6,164,3,4476.0,red,3,0,67,3350,0.683,0.634,0
9516,40.0,graduate,married,<30k€,3,143,4,2041.0,red,3,1687,45,1555,0.677,0.552,0
3626,29.0,high school,married,<30k€,4,108,3,1918.0,red,2,900,76,4237,0.873,0.9,0
1067,61.0,uneducated,married,50k€-70k€,3,178,2,2323.0,red,2,0,15,804,0.737,0.5,1
2292,,high school,single,<30k€,3,183,3,2918.0,red,3,2049,61,3818,0.501,0.605,0
3233,,graduate,married,70k€-110k€,4,201,4,3038.0,red,2,1410,34,1762,0.644,0.7,0
4442,55.0,,single,70k€-110k€,5,191,5,7570.0,red,6,965,61,2599,0.709,0.848,1
819,35.0,high school,single,70k€-110k€,5,109,3,14690.0,red,3,979,68,2746,0.811,0.511,0
8004,47.0,uneducated,married,<30k€,3,147,2,2615.0,red,2,1404,67,3785,0.503,1.161,0
7133,39.0,,married,+110k€,4,146,3,34516.0,red,3,0,60,5425,1.043,0.875,1
1868,,college,married,30k€-50k€,6,131,3,4373.0,red,3,0,46,2397,0.623,0.484,1
5616,37.0,phd,single,<30k€,4,128,1,1738.0,red,2,0,68,4220,0.654,0.889,0
7886,38.0,high school,single,70k€-110k€,5,115,0,21617.0,red,1,0,22,1351,1.047,0.467,0
2138,53.0,graduate,,<30k€,5,187,2,1695.0,red,3,913,48,2130,0.449,0.5,1
2097,55.0,college,divorced,70k€-110k€,3,147,3,34516.0,red,3,1477,50,2395,1.234,0.724,0
8766,50.0,high school,single,50k€-70k€,2,178,2,28673.0,red plus,3,0,69,3722,0.537,0.725,0
8109,48.0,graduate,single,<30k€,5,156,2,1605.0,red,3,1300,67,4495,0.95,0.718,0
2024,49.0,college,married,,4,150,1,11167.0,red,3,0,74,3848,0.622,0.762,0
9315,,,single,30k€-50k€,3,183,3,3421.0,red,1,2517,21,992,0.992,0.4,1
623,53.0,high school,divorced,70k€-110k€,4,179,3,19793.0,red,3,2488,44,2186,0.594,0.467,1
8874,,,single,30k€-50k€,4,167,2,20756.0,red plus,2,1710,31,1502,0.816,0.824,0
9623,46.0,college,single,30k€-50k€,5,148,3,10543.0,red,2,0,39,1841,0.509,0.5,1
577,45.0,graduate,single,<30k€,4,147,3,2658.0,red,3,1884,83,4779,0.627,0.93,0
9872,35.0,college,,70k€-110k€,2,94,3,34516.0,red,2,1652,39,1283,0.854,1.294,0
3483,,graduate,single,,3,164,3,2300.0,red,3,1906,71,4538,0.803,0.868,0
5425,56.0,,single,+110k€,4,197,5,13114.0,red,5,2247,51,2474,1.003,0.417,1
8550,51.0,high school,married,50k€-70k€,5,187,0,14316.0,red,3,1081,36,1313,0.67,0.636,0
10086,45.0,graduate,married,<30k€,5,142,1,5371.0,red,3,1499,66,3282,0.737,0.65,0
4307,64.0,,single,30k€-50k€,5,219,4,9383.0,red,1,829,73,5783,0.515,0.622,0
9805,58.0,graduate,married,50k€-70k€,3,148,3,15124.0,red,2,1974,44,1850,0.826,0.571,0
3037,63.0,high school,single,50k€-70k€,3,221,6,24621.0,red,6,471,51,2864,0.85,0.759,1
1739,,high school,married,70k€-110k€,6,105,3,8208.0,red,2,0,39,3135,1.568,1.167,0
8801,42.0,graduate,,<30k€,3,131,3,1780.0,red,3,1338,87,4268,0.966,0.673,0
5730,47.0,uneducated,single,<30k€,2,146,3,2477.0,red,2,0,43,2037,0.445,0.387,1
5,,post-graduate,single,<30k€,2,176,2,4917.0,red,3,0,69,9442,0.972,0.917,1
9842,55.0,phd,married,50k€-70k€,5,159,3,19719.0,red,6,1395,73,3572,0.565,0.738,0
622,48.0,,married,70k€-110k€,2,168,6,4806.0,red,3,1357,35,1771,0.573,0.346,1
8347,47.0,post-graduate,single,50k€-70k€,4,127,1,11186.0,red,2,2231,84,3692,0.708,0.647,0
8133,49.0,graduate,married,,6,136,1,10714.0,red,3,2407,71,4328,0.378,0.543,0
2178,28.0,uneducated,married,50k€-70k€,5,82,3,8592.0,red,2,1201,50,1842,0.778,0.852,0
5597,40.0,graduate,single,<30k€,4,123,2,3319.0,red,3,0,44,4840,0.262,0.375,1
174,48.0,college,married,30k€-50k€,3,174,1,7106.0,red,4,736,75,5192,0.687,0.562,0
6470,51.0,graduate,single,70k€-110k€,3,184,2,2135.0,red,2,1506,77,4821,0.883,0.711,0
4938,45.0,,married,30k€-50k€,2,107,2,5848.0,red,1,1481,95,8417,0.711,0.462,0
3059,32.0,high school,single,,4,116,2,2458.0,red,3,642,90,4627,0.666,0.698,0
5427,45.0,,married,,1,111,3,24987.0,red,3,824,64,3995,0.691,0.561,0
4198,37.0,graduate,married,50k€-70k€,6,128,4,17126.0,red,3,1201,79,3891,0.802,0.881,0
1035,,graduate,married,30k€-50k€,1,166,3,1438.3,red,1,0,88,4885,0.861,0.63,0
5087,33.0,,single,+110k€,4,63,2,25033.0,red,2,2300,71,2529,0.716,0.578,0
5820,43.0,college,single,50k€-70k€,6,136,0,23218.0,red,3,1814,37,1749,1.178,2.083,0
8474,53.0,graduate,single,,3,186,3,8961.0,red,3,1382,80,4408,0.797,0.778,0
87,51.0,,single,<30k€,5,179,3,9797.0,red,2,998,116,15013,0.886,0.841,0
2159,54.0,graduate,married,70k€-110k€,4,198,3,28751.0,red,3,2158,34,1502,0.536,0.789,0
2274,32.0,graduate,single,70k€-110k€,6,99,2,16335.0,red,1,892,71,2733,0.673,0.919,0
1278,50.0,high school,single,+110k€,4,194,2,9272.0,red,4,982,89,4649,0.651,0.816,0
8372,44.0,phd,married,,3,108,6,15195.0,red,3,0,41,2631,0.726,0.64,1
4920,,graduate,married,<30k€,6,204,4,2802.0,red,6,1977,33,1757,0.431,0.833,0
884,46.0,,married,50k€-70k€,1,155,3,6895.0,red,2,2314,85,8778,0.84,0.604,0
786,46.0,graduate,married,50k€-70k€,6,140,4,4702.0,red,3,0,44,1673,0.578,0.257,0
403,52.0,high school,married,30k€-50k€,3,179,3,1816.0,red,3,0,44,2474,0.884,0.692,1
8849,53.0,graduate,single,<30k€,3,146,3,6335.0,red,2,1128,20,1217,0.397,0.667,0
4968,49.0,post-graduate,married,70k€-110k€,5,191,1,9106.0,red,2,975,74,3863,0.588,0.644,0
5459,47.0,uneducated,married,,4,128,0,22718.0,red,2,0,37,1191,0.791,1.176,0
9103,49.0,college,married,<30k€,3,156,2,2633.0,red,1,1924,66,3407,0.806,0.535,0
9646,39.0,,married,<30k€,2,116,3,1535.0,red,3,0,41,1921,0.544,0.464,1
9465,33.0,graduate,single,<30k€,6,99,3,1806.0,red,2,0,43,2833,0.983,0.654,1
3108,53.0,graduate,married,50k€-70k€,3,147,3,3258.0,red,3,0,67,3169,0.784,0.489,0
9344,29.0,graduate,single,<30k€,5,148,3,1457.0,red,2,0,45,2200,0.677,0.364,1
8658,40.0,high school,,,3,141,4,6109.0,red,3,1549,69,4430,0.683,0.865,0
1887,42.0,phd,married,<30k€,4,119,3,3186.0,red,2,2517,84,4197,0.59,0.909,0
7668,62.0,,single,30k€-50k€,4,211,1,1454.0,red,1,888,56,3060,1.19,0.647,0
2363,45.0,,married,50k€-70k€,4,138,4,3828.0,red,4,1146,90,4558,0.681,0.636,0
6225,50.0,uneducated,married,<30k€,3,124,3,2364.0,red,2,1619,65,3230,0.585,0.711,0
954,40.0,graduate,single,50k€-70k€,4,177,3,23090.0,red,2,839,24,1198,1.326,1.0,0
8274,39.0,uneducated,married,+110k€,2,147,2,17606.0,red,2,1377,83,8104,0.861,0.627,0
2618,57.0,high school,single,<30k€,6,147,1,3749.0,red,2,1980,69,5083,0.706,0.643,0
2788,39.0,graduate,single,<30k€,2,125,1,11463.0,red plus,1,0,105,14511,0.908,0.721,0
193,,graduate,single,30k€-50k€,4,152,4,15578.0,red plus,3,0,81,4449,0.716,0.723,0
6897,49.0,,single,+110k€,2,171,2,14938.0,red,4,0,80,8192,0.758,0.778,1
3478,39.0,college,married,<30k€,5,162,2,7499.0,red,4,1083,45,2478,0.716,0.667,1
6379,48.0,college,divorced,30k€-50k€,5,147,1,5570.0,red,1,1858,72,4129,0.783,0.636,0
27,37.0,graduate,married,50k€-70k€,5,127,2,20144.0,red,1,1195,106,14287,0.67,0.828,0
2643,55.0,graduate,,<30k€,2,148,1,3082.0,red,2,2507,89,7787,0.687,0.508,0
9259,44.0,uneducated,married,70k€-110k€,2,148,2,17698.0,red,3,1769,95,8056,0.623,0.583,0
4524,48.0,uneducated,married,+110k€,3,165,1,34516.0,red,1,1871,75,4054,0.356,0.364,0
4378,63.0,graduate,married,,3,148,2,5335.0,red,3,996,43,1454,0.469,0.433,0
6666,23.0,graduate,single,<30k€,5,55,4,2469.0,red,2,2410,20,1027,0.544,0.176,1
9507,31.0,,single,,4,147,2,34516.0,red plus,3,0,60,2183,0.791,1.069,0
4227,65.0,uneducated,married,70k€-110k€,5,147,3,24571.0,red,2,1955,28,1746,1.174,1.0,0
2319,50.0,college,married,70k€-110k€,4,167,3,12302.0,red,5,1632,41,1483,1.509,0.519,0
8780,46.0,post-graduate,,30k€-50k€,6,147,3,2216.0,red,2,1800,83,4711,0.751,0.694,0
6266,46.0,phd,single,<30k€,2,146,3,2292.0,red,2,0,31,2595,0.568,0.409,1
7220,43.0,graduate,divorced,,5,147,2,11536.0,red,2,2074,81,4106,0.549,0.723,0
8817,53.0,high school,married,<30k€,4,154,4,1438.3,red,3,0,81,4740,1.084,0.653,0
852,49.0,post-graduate,married,70k€-110k€,6,152,2,34516.0,red plus,2,989,55,4810,1.021,0.341,1
7743,39.0,uneducated,married,<30k€,2,148,2,7825.0,red,3,0,100,14326,0.724,0.786,0
9852,41.0,graduate,married,<30k€,6,131,3,1438.3,red,1,0,89,4733,0.707,0.816,0
6431,50.0,graduate,married,<30k€,3,183,3,1438.3,red,1,306,15,694,1.035,0.364,1
3134,52.0,high school,married,50k€-70k€,6,175,6,4535.0,red,2,0,40,2342,0.831,0.6,1
7838,45.0,phd,divorced,70k€-110k€,3,146,1,25178.0,red,3,1803,87,7836,0.767,0.582,0
10118,44.0,graduate,married,70k€-110k€,3,148,2,12230.0,red,3,1196,76,3659,0.62,0.52,0
9485,51.0,uneducated,married,70k€-110k€,2,159,2,8561.0,red,3,915,79,7341,0.637,0.491,0
4005,50.0,graduate,single,,3,149,2,3375.0,red,2,0,103,13992,0.629,0.807,0
5763,41.0,phd,single,+110k€,3,105,2,9220.0,red,2,0,32,2276,0.733,0.6,1
5237,,college,single,+110k€,1,183,2,34516.0,red plus,3,0,48,4864,0.964,0.548,1
9977,44.0,phd,single,<30k€,2,153,3,3235.0,red,1,797,32,1493,0.541,1.0,0
9676,51.0,graduate,single,30k€-50k€,1,175,2,6058.0,red,3,0,60,4754,0.997,0.463,1
8968,50.0,post-graduate,married,<30k€,5,145,3,10357.0,red plus,1,0,25,911,0.506,0.19,1
7799,49.0,post-graduate,divorced,30k€-50k€,6,180,2,2597.0,red,5,1871,69,3637,0.899,0.725,0
3639,44.0,,married,<30k€,3,103,1,2812.0,red,1,2238,77,4823,0.713,0.833,0
6525,,graduate,,70k€-110k€,3,166,2,34516.0,premium,2,1531,29,1156,0.862,1.071,0
5906,45.0,graduate,married,50k€-70k€,5,139,3,14201.0,red,3,0,47,2223,0.574,0.679,1
6977,39.0,college,single,,2,163,3,3269.0,red,1,0,85,5022,0.797,0.771,0
4189,55.0,graduate,single,30k€-50k€,3,188,3,1996.0,red,3,1850,55,3421,0.952,0.719,0
2396,39.0,high school,single,70k€-110k€,4,139,0,28262.0,red,2,1483,66,3855,0.668,0.61,0
459,31.0,uneducated,married,+110k€,6,68,3,10705.0,red,1,1352,58,2434,1.171,0.812,0
1797,62.0,graduate,married,,4,228,3,5585.0,red,1,1465,31,1787,1.503,0.722,0
1769,31.0,high school,single,<30k€,4,95,2,14143.0,red plus,2,1472,117,13785,0.777,0.648,0
672,42.0,graduate,married,,4,147,3,21242.0,red,2,819,37,1283,0.499,0.542,0
8323,44.0,,married,70k€-110k€,4,136,4,34516.0,red,2,1501,64,3368,0.813,0.641,0
1507,43.0,college,divorced,<30k€,5,160,2,4948.0,red,1,1655,64,3711,0.562,0.524,0
9571,59.0,,single,,4,146,2,10241.0,red,3,1545,47,2513,0.581,0.424,1
2664,31.0,graduate,married,<30k€,5,120,2,5845.0,red,2,0,35,2308,0.504,0.591,1
2400,,,married,50k€-70k€,5,180,1,2205.0,red,3,1659,77,4813,0.891,0.674,0
5498,43.0,,married,70k€-110k€,3,158,2,34516.0,red,3,289,76,8964,0.95,1.054,1
2515,,high school,married,70k€-110k€,2,149,4,9457.0,red,3,350,28,1196,1.024,0.333,1
7468,58.0,graduate,single,+110k€,2,183,3,11714.0,red,2,898,122,13956,0.726,0.718,0
9192,57.0,high school,single,70k€-110k€,6,148,0,8026.0,red,3,2202,72,4072,0.586,0.6,0
7224,53.0,high school,married,<30k€,5,166,0,2799.0,red,3,1303,76,3971,0.763,0.551,0
532,42.0,,divorced,<30k€,4,99,2,2617.0,red,1,1508,60,4400,1.393,0.818,0
958,45.0,college,,70k€-110k€,2,129,4,20958.0,red,1,1936,99,14314,0.772,0.768,0
7642,40.0,graduate,single,30k€-50k€,2,104,3,3394.0,red,3,2517,75,5421,0.689,0.829,0
1605,45.0,graduate,single,<30k€,5,146,3,1438.3,red,2,1060,29,1253,0.301,0.318,1
8984,54.0,,,<30k€,3,146,2,2454.0,red,1,2060,75,3777,0.804,0.596,0
5853,46.0,,single,<30k€,3,149,2,3647.0,red,2,2517,58,2935,0.842,0.933,1
2795,51.0,graduate,single,50k€-70k€,6,181,2,7866.0,red,3,0,55,4238,0.76,0.719,0
7613,32.0,graduate,married,70k€-110k€,5,146,2,4408.0,red,2,1463,49,2001,0.728,0.485,0
6572,36.0,college,married,30k€-50k€,2,148,2,3144.0,red,3,1787,67,4758,0.685,0.558,0
1521,46.0,uneducated,single,<30k€,4,144,3,3241.0,red,3,0,43,2152,0.442,0.303,1
5791,54.0,graduate,married,,2,178,2,8204.0,red,1,1375,76,4727,0.915,0.949,0
4511,42.0,phd,,<30k€,6,128,1,2515.0,red,2,1767,67,4388,0.665,0.675,0
9262,51.0,,single,50k€-70k€,4,125,3,7712.0,red,3,1387,39,1597,0.861,0.56,0
2261,45.0,graduate,married,70k€-110k€,4,111,4,12270.0,red,2,0,67,4578,0.543,0.811,0
271,46.0,graduate,married,<30k€,4,135,4,2009.0,red,3,1795,55,3172,0.645,0.719,0
6396,48.0,uneducated,single,<30k€,4,168,2,2092.0,red,2,1575,70,5124,0.838,0.522,0
2628,43.0,uneducated,single,70k€-110k€,3,148,3,10374.0,red,2,599,63,4240,0.635,0.853,0
5761,56.0,college,single,70k€-110k€,3,146,0,11751.0,red,6,0,17,1539,3.397,3.25,0
9125,37.0,post-graduate,married,<30k€,5,102,4,4701.0,red,3,1492,32,1679,0.805,0.455,0
9712,42.0,high school,married,50k€-70k€,3,118,2,12544.0,red,3,1636,51,1758,0.503,0.457,1
134,37.0,,single,,5,131,0,26945.0,red,1,727,40,1579,0.687,0.6,0
9205,46.0,high school,married,70k€-110k€,5,159,3,8091.0,red,1,1996,28,1360,0.646,0.647,0
749,42.0,,married,<30k€,4,161,3,2606.0,red,3,1978,42,2191,0.443,0.5,0
118,48.0,graduate,married,70k€-110k€,6,149,3,21378.0,red,1,1284,64,3526,1.101,0.684,0
5772,35.0,graduate,single,<30k€,5,146,4,15704.0,red unlimited,3,1991,71,4487,0.699,0.543,0
9512,49.0,high school,married,50k€-70k€,5,157,3,10462.0,red,2,1824,31,1267,0.736,0.55,0
2844,53.0,graduate,married,50k€-70k€,6,181,4,2173.0,red,2,1520,26,1485,0.652,0.529,0
746,36.0,post-graduate,married,<30k€,3,148,3,1586.0,red,3,0,41,2109,0.497,0.414,1
7840,39.0,graduate,single,,3,147,4,11189.0,red,3,2517,58,2959,2.041,1.231,0
2472,42.0,high school,,70k€-110k€,4,145,2,3845.0,red,3,0,39,2174,0.595,0.393,1
2175,44.0,,married,<30k€,1,161,1,2771.0,red,1,1779,73,8268,0.841,0.698,0
629,,graduate,married,,5,62,2,1438.3,red,3,1055,67,4208,0.901,0.675,0
4658,54.0,,single,<30k€,2,146,3,1857.0,red,3,0,57,2464,0.488,0.839,1
7101,45.0,college,single,50k€-70k€,4,148,3,1621.0,red,2,787,73,4719,0.551,0.738,0
3103,40.0,uneducated,single,,6,134,3,5802.0,red,4,2490,53,3386,0.849,1.038,0
8936,33.0,post-graduate,married,30k€-50k€,5,66,3,3665.0,red,1,0,31,1813,0.737,0.409,0
4531,51.0,graduate,married,70k€-110k€,2,171,2,6214.0,red,1,1147,35,938,0.861,0.75,1
5522,45.0,,married,50k€-70k€,1,118,4,27945.0,red plus,3,0,70,8345,0.902,1.059,1
9517,43.0,high school,single,30k€-50k€,4,162,3,10587.0,red,3,2517,54,2971,1.052,0.742,1
2257,32.0,,divorced,<30k€,3,123,2,4408.0,red,1,1510,77,4495,0.73,0.833,0
9249,33.0,college,married,<30k€,2,110,3,2939.0,red,1,1388,84,5076,0.69,0.826,0
1647,45.0,uneducated,single,50k€-70k€,5,164,5,34516.0,red unlimited,2,2317,68,3927,0.699,0.7,0
5442,,uneducated,married,<30k€,4,140,4,3702.0,red,2,1118,64,2585,1.04,0.778,0
8364,33.0,graduate,married,50k€-70k€,4,107,3,5175.0,red,3,977,49,2405,1.705,0.885,0
6148,37.0,graduate,single,<30k€,1,147,3,1666.0,red,2,0,35,2312,0.713,0.25,1
1205,,uneducated,married,50k€-70k€,5,136,4,25907.0,red plus,2,745,56,2058,0.607,0.806,0
3369,30.0,post-graduate,married,<30k€,5,83,3,2234.0,red,2,1865,59,2115,0.732,0.439,0
7865,58.0,post-graduate,single,30k€-50k€,1,215,3,4136.0,red,2,0,97,7739,0.64,0.59,0
8600,53.0,graduate,single,<30k€,4,155,3,1737.0,red,1,0,78,4723,0.953,0.625,0
4594,47.0,,married,30k€-50k€,6,143,5,12914.0,red,1,1227,54,2082,0.392,0.459,1
5006,39.0,uneducated,married,30k€-50k€,4,149,4,4707.0,red,2,1121,71,3188,0.604,0.651,0
7645,46.0,graduate,single,<30k€,1,178,2,5541.0,red,3,2517,73,9195,0.879,0.825,1
9800,38.0,graduate,married,<30k€,3,149,3,2300.0,red,2,0,47,2500,0.703,0.119,1
965,40.0,uneducated,married,<30k€,4,144,1,1539.0,red,3,0,71,4793,0.944,0.614,0
5351,45.0,high school,married,+110k€,6,149,2,3281.0,red,3,1682,69,4109,0.577,0.5,0
2126,39.0,high school,single,,6,99,3,13951.0,red,3,1607,70,4576,0.932,0.591,0
9868,49.0,graduate,married,50k€-70k€,6,132,4,10824.0,red,3,0,73,3700,0.962,0.738,0
2042,45.0,,married,,4,150,1,3241.0,red,2,0,80,4992,0.629,0.739,0
8632,27.0,uneducated,single,<30k€,3,101,4,3827.0,red,2,1397,64,2491,0.88,1.0,0
1245,42.0,phd,single,50k€-70k€,3,142,2,3312.0,red,3,0,19,647,0.698,0.462,1
6108,,high school,married,30k€-50k€,6,140,3,4489.0,red,5,2498,58,2153,0.779,0.568,0
9158,41.0,graduate,single,30k€-50k€,3,148,3,6033.0,red,2,0,74,4505,0.834,0.721,0
7484,57.0,uneducated,married,<30k€,6,147,3,1438.3,red,3,0,41,2170,0.782,0.464,0
4644,40.0,,single,50k€-70k€,2,136,2,12871.0,red,3,0,53,2413,0.598,0.606,1
1392,48.0,graduate,married,30k€-50k€,4,124,2,1889.0,red,3,0,46,2479,0.874,0.533,1
5487,59.0,high school,married,<30k€,1,176,2,2041.0,red,2,1158,63,3588,0.563,0.432,0
9709,,college,married,50k€-70k€,6,127,2,9871.0,red,3,1061,34,1683,0.545,0.478,0
8462,42.0,high school,married,<30k€,5,132,3,2046.0,red,1,1694,49,3432,0.853,0.96,0
8305,34.0,uneducated,married,<30k€,6,147,3,2611.0,red,1,537,83,5121,0.848,0.804,0
6861,43.0,phd,married,30k€-50k€,6,162,1,4748.0,red,1,1008,70,3197,0.484,0.707,0
8806,38.0,high school,,<30k€,3,124,0,3003.0,red,5,1810,68,3148,0.719,0.789,0
6786,44.0,uneducated,married,<30k€,3,140,1,2296.0,red,3,0,87,5108,0.749,0.74,0
65,44.0,uneducated,,30k€-50k€,2,171,3,5168.0,red,2,2265,80,8211,0.715,0.818,0
7407,39.0,,,<30k€,3,115,2,7234.0,red,2,1420,92,4466,0.539,0.736,0
9342,56.0,uneducated,single,50k€-70k€,5,183,5,20437.0,red,3,1020,66,4166,0.563,0.737,0
257,38.0,uneducated,married,<30k€,3,115,4,4683.0,red,3,2514,45,2010,0.58,0.731,0
5314,58.0,uneducated,single,,5,147,4,2500.0,red,3,1298,72,3673,0.626,0.565,0
798,,graduate,married,30k€-50k€,2,164,6,9502.0,red,2,2457,57,2310,0.915,0.676,1
7980,44.0,graduate,single,30k€-50k€,5,140,1,5331.0,red,3,1993,39,1766,0.777,0.625,0
9220,52.0,high school,married,<30k€,1,152,3,3607.0,red,2,0,35,2013,0.504,0.458,1
7285,36.0,post-graduate,single,<30k€,1,115,1,3525.0,red,3,1519,110,13625,0.685,1.0,0
2545,,graduate,single,<30k€,4,104,3,1438.3,red,2,0,42,2493,0.628,0.5,1
2187,54.0,post-graduate,single,<30k€,6,158,3,11696.0,red plus,2,2288,60,2445,0.973,0.765,0
8721,53.0,high school,married,+110k€,4,188,1,7474.0,red,3,0,21,732,0.858,0.615,1
2361,50.0,,single,50k€-70k€,3,148,3,1467.0,red,3,0,74,4226,0.739,0.85,0
7232,28.0,post-graduate,divorced,<30k€,6,147,4,5061.0,red,2,0,38,1309,0.911,0.462,1
7286,40.0,graduate,married,70k€-110k€,3,85,0,1804.0,red,2,1040,78,5308,1.002,0.773,0
7746,63.0,uneducated,single,70k€-110k€,6,195,2,21740.0,red,2,0,54,1755,0.676,0.543,0
2221,57.0,phd,single,<30k€,2,180,2,3897.0,red,2,1247,62,3681,0.689,0.632,0
4013,44.0,,single,30k€-50k€,5,146,4,2594.0,red,2,1686,67,4503,0.624,0.811,0
2486,43.0,phd,single,,6,160,1,2845.0,red,1,919,43,2635,0.652,1.263,0
6395,41.0,,single,70k€-110k€,1,117,3,13679.0,red,2,2267,103,15180,1.232,0.689,0
9095,63.0,phd,married,<30k€,6,211,2,2302.0,red,4,0,40,2256,0.52,0.667,1
1336,40.0,graduate,single,<30k€,5,115,4,1438.3,red,2,0,44,2392,0.777,0.375,1
382,47.0,high school,single,<30k€,2,147,2,1636.0,red,3,0,35,2235,0.694,0.591,1
6316,42.0,graduate,single,30k€-50k€,5,119,4,6125.0,red,1,1329,68,5481,0.646,0.7,0
3663,31.0,high school,married,50k€-70k€,1,100,3,32535.0,red plus,1,1722,116,15738,0.856,0.657,0
3852,40.0,phd,single,<30k€,2,122,3,1438.3,red,3,0,37,1693,0.373,0.423,1
1766,,high school,married,<30k€,5,125,4,4736.0,red,2,945,73,3927,0.835,0.659,0
7804,,post-graduate,single,<30k€,3,154,3,3874.0,red,3,460,51,4921,1.023,0.645,1
2094,38.0,graduate,single,70k€-110k€,1,149,2,6921.0,red,2,0,44,2729,0.824,0.467,1
9057,44.0,high school,married,30k€-50k€,5,119,2,3291.0,red,3,1197,82,3228,0.672,0.708,0
864,48.0,,married,70k€-110k€,4,176,4,32558.0,red,2,2016,37,1440,0.506,0.423,0
8755,40.0,graduate,married,30k€-50k€,2,147,1,7434.0,red,1,0,76,4182,0.63,1.171,0
3757,48.0,graduate,married,70k€-110k€,6,171,3,13189.0,red,3,1205,83,3821,0.708,0.66,0
7906,29.0,high school,single,<30k€,4,99,0,2799.0,red,1,0,43,2311,0.696,0.654,0
7731,59.0,post-graduate,married,50k€-70k€,3,188,3,1438.3,red,3,0,24,844,0.688,0.5,1
9986,46.0,,married,30k€-50k€,4,147,6,5822.0,red,3,0,38,3240,0.655,0.652,1
6540,,graduate,married,50k€-70k€,3,131,4,7133.0,red,1,0,62,2689,0.612,0.59,0
7351,54.0,high school,married,<30k€,6,148,3,3032.0,red,2,2215,30,1387,0.408,0.579,0
8744,,,single,<30k€,6,229,3,2802.0,red,3,2403,61,3887,0.636,0.419,0
3442,44.0,phd,married,<30k€,6,156,3,7222.0,red,1,0,18,920,0.685,0.5,1
53,52.0,,single,,6,130,4,5916.0,red,1,983,75,3752,0.761,0.974,0
3434,36.0,high school,single,,1,147,2,5260.0,red,3,1706,57,2142,0.359,0.676,1
6980,36.0,graduate,single,<30k€,3,148,1,1461.0,red,1,0,76,4769,0.681,0.949,0
4275,44.0,uneducated,,<30k€,1,185,1,5975.0,red,3,2045,102,13090,0.847,0.672,0
